NP,X,Y,Z,Sítio,Quadrícula,Setor,Nível,Numeração,Matéria-prima,Técnica de transformação,Classe artefatual,Estado de preservação,Tipo de córtex,Talão,Forma do bulbo,Preparação no talão,Número de cicatrizes,Direção das cicatrizes,Perfil,Tipo de núcleo,Tipo de plataforma de percussão,Tipo de instrumento,Base de modificação primária,Descrição,Tipo de modificação,Extensão,Posição,Morfologia,Delineamento,Ângulo,Localização,Repartição,Padrão de ocorrência,Marcas de uso,Direção micro-lascamentos,Direção das estrias,Localização das marcas de uso
526,655893751,6946221102,688982,CPS,AE1,,10-20,,Silexito,Bipolar,Núcleo,Completo,Plaqueta,,,,,,,Nucleiforme bipolar,Cortical,,,,,,,,,,,,,,,,
527,655893846,6946221100,688985,CPS,AE1,,10-20,,Silexito,Unipolar,Núcleo,Completo,Plaqueta,,,,,,,Núcleo com vários planos de percussão em diferentes posições,acortical liso,,,,,,,,,,,,,,,,
528,655893004,6946221351,688926,CPS,AE1,,10-20,,Indeterminado,Sem transformação,Bruto,Completo,Seixo,,,,,,,,,,,,,,,,,,,,,,,,
529,655892521,6946220861,688851,CPS,AE1,,10-20,,Silexito,Unipolar,Lasca de debitagem,Completo,Plaqueta,Liso,Pronunciado,Não,1,Paralelo,Helicoidal,,,,,,,,,,,,,,,,,,
530,655892888,6946220704,688913,CPS,AE1,,10-20,,Arenito Silicificado,Unipolar,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
531,655892942,6946220171,688906,CPS,AE1,,10-20,,Silexito,Unipolar,Instrumento,Fragmentado,Inexistente,,,,,,,,,Bifacial,Indeterminado,,Retoque,Marginal irregular,Bifacial,Paralelo,Retilíneo,Rasante,Todo o contorno,Total,Contínuo,,,,
533,655894029,6946220378,688983,CPS,AE1,,10-20,,Basalto,Sem transformação,Bruto,Fragmentado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,
534,655893797,6946220349,688982,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
535,655892994,6946220633,688858,CPS,AE1,,10-20,,Silexito,Unipolar,Instrumento,Completo,Inexistente,,,,,,,,,Lasca retocada,Indeterminado,,Retoque,Marginal regular,Bifacial,Paralelo,Convexo,Rasante,Lateral,Parcial,Contínuo,,,,
536,655893764,6946220285,688914,CPS,AE1,,10-20,,Silexito,Unipolar,Núcleo,Completo,Seixo,,,,,,,Núcleo com um plano de percussão definido,acortical liso,,,,,,,,,,,,,,,,
537,655893794,6946220425,688896,CPS,AE1,,10-20,,Silexito,Bipolar,Núcleo,Completo,Plaqueta,,,,,,,Nucleiforme bipolar,Cortical,,,,,,,,,,,,,,,,
538,655893932,6946220118,688900,CPS,AE1,,10-20,,Silexito,Indeterminada,Detrito,Indeterminado,Plaqueta,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Arenito,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Indeterminado,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Unipolar,Lasca de retoque,Completo,Inexistente,Linear,Difuso,Não,2,Paralelo,Reto,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Unipolar,Lasca de formatação,Completo,Inexistente,Indeterminado,Difuso,Não,2,Paralelo,Curvo,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Indeterminada,Lasca fragmentada,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo leitoso,Unipolar,Lasca de retoque,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Quartzo Hialino,Indeterminada,Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Silexito,Unipolar,Lasca de debitagem,Completo,Inexistente,Liso,Pronunciado,Não,4 ou +,Ortogonal,Helicoidal,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Puntiforme,Pronunciado,Não,2,Paralelo,Helicoidal,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Liso,Pronunciado,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Linear,Pronunciado + Lábio,Não,4 ou +,Ortogonal,Helicoidal,,,,,,,,,,,,,,,,,,
539,,,,CPS,AE1 NW,Peneira,20-30,,Silexito,Unipolar,Lasca de formatação,Completo,Inexistente,Puntiforme,Pronunciado + Lábio,Não,1,Indeterminado,Reto,,,,,,,,,,,,,,,,,,
